Ticker,Description,Price,Change %,Change,Bid,Ask,High,Low,Technical Rating
CNY / CAD,人民币 / 加元,0.1965,-0.0508647,-0.0001,0.1965,0.1973,0.1966,0.1964,Neutral
CNY / CHF,人民币 / 瑞士法郎,0.1235,0.0,0.0,0.1235,0.1243,0.1236,0.1235,Neutral
CNY / EUR,人民币 / 欧元,0.13205,-0.060546432,-8e-05,0.13205,0.13213,0.13218,0.13205,Neutral
CNY / GBP,人民币 / 英镑,0.10982,-0.100063677,-0.00011,0.10982,0.1099,0.10994,0.10982,Sell
CNY / GHS,人民币 / 加纳塞地,2.1105,-0.170285228,-0.0036,2.1105,2.1185,2.1141,2.1105,Buy
CNY / HKD,人民币 / 港元,1.0687,-0.158819133,-0.0017,1.0687,1.0695,1.0705,1.0687,Sell
CNY / IDR,人民币 / 印尼盾,2241.7,0.125061414,2.8,2241.7,2242.5,2242.6,2238.4,Strong Buy
CNY / INR,人民币 / 印度卢比,12.0133,0.034140492,0.0041,12.0133,12.0141,12.0198,12.0074,Strong Buy
CNY / JPY,人民币 / 日元,20.877,-0.457731369,-0.096,20.877,20.917,20.962,20.877,Strong Sell
CNY / KHR,人民币 / 柬埔寨瑞尔,550.57,-0.170441152,-0.94,550.57,550.97,551.75,550.57,Sell
CNY / KRW,人民币 / 韩元,198.876,0.19648741,0.39,198.876,198.884,199.031,198.373,Buy
CNY / LAK,人民币 / 老挝基普,2968.0,-0.171538125,-5.1,2968.0,2972.0,2973.1,2968.0,Strong Sell
CNY / LKR,人民币 / 斯里兰卡卢比,40.945,-0.158497927,-0.065,40.945,41.025,40.977,40.945,Buy
CNY / MMK,人民币 / 缅元,287.91,-0.46326707,-1.34,287.91,288.31,288.4,287.91,Sell
CNY / MOP,人民币 / 澳门元,1.0958,0.329609962,0.0036,1.0958,1.1058,1.0958,1.0958,Buy
CNY / MYR,人民币 / 马来西亚林吉特,0.60777,-0.055910937,-0.00034,0.60777,0.60785,0.60811,0.60686,Sell
CNY / NZD,人民币 / 新西兰元,0.238,0.0,0.0,0.238,0.246,0.238,0.238,Neutral
CNY / PHP,人民币 / 菲律宾比索,7.9756,0.18716947,0.0149,7.9756,7.9764,7.979,7.9607,Sell
CNY / PLN,人民币 / 波兰兹罗提,0.55514,0.036039932,0.0002,0.55514,0.55594,0.55545,0.55433,Sell
CNY / RSD,人民币 / 塞尔维亚第纳尔,15.4449,-1.212070818,-0.1895,15.4449,15.5379,15.4449,15.4449,Neutral
CNY / RUB,人民币 / 俄罗斯卢布,13.4488,-0.173691008,-0.0234,13.4488,13.4568,13.4725,13.3865,Sell
CNY / SGD,人民币 / 新加坡元,0.185,-0.054024851,-0.0001,0.185,0.1858,0.1851,0.185,Sell
CNY / THB,人民币 / 泰铢,4.617,0.03900156,0.0018,4.617,4.6178,4.6234,4.6111,Sell
CNY / TWD,人民币 / 新台币,4.5139,-0.201193898,-0.0091,4.5139,4.5147,4.5207,4.5096,Buy
CNY / USD,人民币 / 美元,0.13724,-0.464171744,-0.00064,0.13724,0.13732,0.13747,0.13724,Sell
CNY / VND,人民币 / 越南盾,3450.6,-0.170692897,-5.9,3450.6,3454.6,3456.5,3450.6,Sell
CNY / ZAR,人民币 / 南非兰特,2.5482,-0.184104352,-0.0047,2.5482,2.549,2.5518,2.5474,Neutral
COP / BRL,哥伦比亚比索 / 巴西雷亚尔,0.0013886,0.137015937,1.9e-06,0.0013886,0.0013926,0.0013886,0.0013863,Neutral
COP / EUR,哥伦比亚比索 / 欧元,0.0002301,0.130548303,3e-07,0.0002301,0.0002309,0.0002302,0.0002298,Buy
COP / GBP,哥伦比亚比索 / 英镑,0.0001913,0.083708277,1.6e-07,0.0001913,0.0001921,0.00019137,0.00019105,Buy
COP / JPY,哥伦比亚比索 / 日元,0.036424,-0.232819305,-8.5e-05,0.036424,0.036504,0.036512,0.03642,Neutral
COP / USD,哥伦比亚比索 / 美元,0.00023935,0.016714721,4e-08,0.00023935,0.00023975,0.00023935,0.00023926,Buy
CRC / GBP,哥斯达黎加科朗 / 英镑,0.0015626,0.070445085,1.1e-06,0.0015626,0.0015706,0.0015632,0.0015615,Sell
CRC / USD,哥斯达黎加科朗 / 美元,0.001954,0.0,0.0,0.001954,0.001962,0.001954,0.001954,Sell
CUP / USD,古巴比索 / 美元,0.038,0.0,0.0,0.038,0.046,0.038,0.038,Neutral
CVE / USD,佛得角埃斯库多 / 美元,0.009401,0.0,0.0,0.009401,0.009481,0.009401,0.009401,Buy
CZK / AUD,捷克克朗 / 澳元,0.065819,0.182651182,0.00012,0.065819,0.065899,0.065883,0.065709,Neutral
CZK / BAM,捷克克朗 / 波斯尼亚可兑换马尔卡,0.075368,0.32613181,0.000245,0.075368,0.08003,0.075368,0.075368,Neutral
CZK / CHF,捷克克朗 / 瑞士法郎,0.037251,0.008054124,3e-06,0.037251,0.037259,0.037301,0.037208,Sell
CZK / DKK,捷克克朗 / 丹麦克朗,0.29615,-0.023631085,-7e-05,0.29615,0.29655,0.29643,0.29613,Sell
CZK / EUR,捷克克朗 / 欧元,0.039701,0.012595728,5e-06,0.039701,0.039741,0.03975,0.039699,Sell
CZK / GBP,捷克克朗 / 英镑,0.032996,-0.012121212,-4e-06,0.032996,0.033076,0.033058,0.032996,Sell
CZK / HKD,捷克克朗 / 港元,0.32109,-0.062249058,-0.0002,0.32109,0.32189,0.32183,0.32109,Sell
CZK / HUF,捷克克朗 / 匈牙利福林,16.1381,0.073792958,0.0119,16.1381,16.1389,16.1562,16.1081,Sell
CZK / JPY,捷克克朗 / 日元,6.2798,-0.333291011,-0.021,6.2798,6.2878,6.31,6.2788,Strong Sell
CZK / PLN,捷克克朗 / 波兰兹罗提,0.16684,0.162094015,0.00027,0.16684,0.1672,0.16684,0.16629,Sell
CZK / RSD,捷克克朗 / 塞尔维亚第纳尔,4.6374,0.205276691,0.0095,4.6374,4.6654,4.6374,4.6374,Neutral
CZK / USD,捷克克朗 / 美元,0.041241,-0.082374319,-3.4e-05,0.041241,0.041321,0.041344,0.041241,Sell
DJF / GBP,吉布提法郎 / 英镑,0.0044748,-0.149503514,-6.7e-06,0.0044748,0.0044828,0.004482,0.0044748,Sell
DJF / USD,吉布提法郎 / 美元,0.005557,-0.215478542,-1.2e-05,0.005557,0.005637,0.005569,0.005557,Strong Sell
DKK / ANG,丹麦克朗 / 荷属安的列斯盾,0.24861,-0.116512656,-0.00029,0.24861,0.24941,0.24891,0.24861,Sell
DKK / AUD,丹麦克朗 / 澳元,0.22221,0.184851217,0.00041,0.22221,0.22229,0.22242,0.22181,Neutral
DKK / BAM,丹麦克朗 / 波斯尼亚可兑换马尔卡,0.256897,0.010511154,2.7e-05,0.256897,0.267383,0.256897,0.256897,Buy
DKK / BRL,丹麦克朗 / 巴西雷亚尔,0.80867,0.03834925,0.00031,0.80867,0.80875,0.80955,0.80846,Sell
DKK / CAD,丹麦克朗 / 加元,0.19968,0.075176665,0.00015,0.19968,0.19984,0.1997,0.19942,Sell
DKK / CHF,丹麦克朗 / 瑞士法郎,0.12569,0.303247945,0.00038,0.12569,0.12571,0.12573,0.12562,Sell
DKK / CZK,丹麦克朗 / 捷克克朗,3.371,0.118800119,0.004,3.37,3.378,3.374,3.371,Strong Buy
DKK / EUR,丹麦克朗 / 欧元,0.13394,0.014934289,2e-05,0.13394,0.13414,0.13396,0.13394,Neutral
DKK / GBP,丹麦克朗 / 英镑,0.1111,0.0,0.0,0.1111,0.1119,0.1113,0.1111,Sell
DKK / GIP,丹麦克朗 / 直布罗陀镑,0.111478,-0.017040817,-1.9e-05,0.111478,0.111486,0.111532,0.111472,Sell
DKK / EUR,丹麦克朗 / 欧元,0.13394,0.014934289,2e-05,0.13394,0.13414,0.13396,0.13394,Neutral
DKK / GBP,丹麦克朗 / 英镑,0.1111,0.0,0.0,0.1111,0.1119,0.1113,0.1111,Sell
DKK / GIP,丹麦克朗 / 直布罗陀镑,0.111478,-0.017040817,-1.9e-05,0.111478,0.111486,0.111532,0.111472,Sell
DKK / HKD,丹麦克朗 / 港元,1.0829,-0.055376096,-0.0006,1.0829,1.0869,1.084,1.0829,Neutral
DKK / HUF,丹麦克朗 / 匈牙利福林,54.38,0.036791759,0.02,54.42,54.5,54.45,54.38,Sell
DKK / IDR,丹麦克朗 / 印尼盾,2273.2,0.180688379,4.1,2273.2,2277.2,2276.0,2272.4,Buy
DKK / INR,丹麦克朗 / 印度卢比,12.1893,0.123210369,0.015,12.1893,12.1933,12.1964,12.1756,Strong Buy
DKK / ISK,丹麦克朗 / 冰岛克朗,19.67,-0.142146411,-0.028,19.67,19.69,19.677,19.666,Buy
DKK / JPY,丹麦克朗 / 日元,21.197,-0.343206394,-0.073,21.197,21.203,21.291,21.177,Strong Sell
DKK / KPW,丹麦克朗 / 朝鲜元,124.98,-0.079948833,-0.1,124.98,125.78,125.13,124.98,Sell
DKK / KRW,丹麦克朗 / 韩元,201.62,0.228673693,0.46,201.62,202.02,201.75,201.18,Buy
DKK / LKR,丹麦克朗 / 斯里兰卡卢比,41.551,-0.256853426,-0.107,41.551,41.631,41.574,41.551,Buy
DKK / NOK,丹麦克朗 / 挪威克朗,1.5651,0.076731249,0.0012,1.5651,1.5675,1.5663,1.5651,Sell
DKK / NZD,丹麦克朗 / 新西兰元,0.24518,0.175689479,0.00043,0.24518,0.24598,0.24532,0.2449,Buy
DKK / OMR,丹麦克朗 / 阿曼里亚尔,0.05323,-0.112591481,-6e-05,0.05323,0.05403,0.0533,0.05323,Sell
DKK / PKR,丹麦克朗 / 巴基斯坦卢比,38.828,-0.113192015,-0.044,38.828,38.868,38.887,38.828,Neutral
DKK / PLN,丹麦克朗 / 波兰兹罗提,0.5632,0.142247511,0.0008,0.5633,0.5639,0.5634,0.56214,Strong Sell
DKK / QAR,丹麦克朗 / 卡塔尔里亚尔,0.50675,-0.11432401,-0.00058,0.50675,0.50755,0.50736,0.50675,Sell
DKK / RSD,丹麦克朗 / 塞尔维亚第纳尔,15.6742,0.004466137,0.0007,15.6742,15.7142,15.6813,15.6742,Sell
DKK / SAR,丹麦克朗 / 沙特里亚尔,0.52214,-0.074636863,-0.00039,0.52214,0.52294,0.52271,0.52214,Sell
DKK / SEK,丹麦克朗 / 瑞典克朗,1.5189,0.0,0.0,1.5189,1.5229,1.5195,1.5189,Strong Sell
DKK / SGD,丹麦克朗 / 新加坡元,0.18806,0.101133763,0.00019,0.18804,0.18812,0.18813,0.18799,Sell
DKK / THB,丹麦克朗 / 泰铢,4.64,0.0,0.0,4.65,4.73,4.66,4.64,Sell
DKK / USD,丹麦克朗 / 美元,0.139276,-0.097552578,-0.000136,0.1389,0.1397,0.139466,0.139,Neutral
DKK / ZAR,丹麦克朗 / 南非兰特,2.5854,0.003868023,0.0001,2.5849,2.5869,2.5869,2.5839,Sell
DOP / GBP,多米尼加比索 / 英镑,0.01288,0.069924637,9e-06,0.01288,0.01296,0.012906,0.012868,Sell
DOP / USD,多米尼加比索 / 美元美元,0.016141,0.0,0.0,0.016141,0.016149,0.016169,0.016141,Sell
DZD / GBP,阿尔及利亚第纳尔 / 英镑,0.0059021,0.241172574,1.42e-05,0.0059021,0.0059101,0.0059043,0.0058851,Neutral
DZD / USD,阿尔及利亚第纳尔 / 美元,0.007376,0.162954916,1.2e-05,0.007376,0.007384,0.007379,0.00736,Neutral
EGP / AED,埃及镑 / 阿联酋迪拉姆,0.0726,0.0,0.0,0.0726,0.0734,0.07262,0.0726,Neutral
EGP / CHF,埃及镑 / 瑞士法郎,0.01753,0.057077626,1e-05,0.01753,0.01833,0.01754,0.01751,Sell
EGP / EUR,埃及镑 / 欧元,0.01872,0.053447354,1e-05,0.01872,0.01952,0.01873,0.01871,Neutral
EGP / GBP,埃及镑 / 英镑,0.0155,0.064557779,1e-05,0.0155,0.0163,0.01551,0.01549,Sell
EGP / JPY,埃及镑 / 日元,3.005,-0.265516097,-0.008,3.005,3.045,3.014,3.005,Strong Sell
EGP / PKR,埃及镑 / 巴基斯坦卢比,5.522,0.0,0.0,5.522,5.562,5.524,5.522,Neutral
EGP / USD,埃及镑 / 美元,0.01947,-0.051334702,-1e-05,0.01947,0.02027,0.01948,0.01947,Sell
EGP / ZAR,埃及镑 / 南非兰特,0.367,0.081810744,0.0003,0.367,0.371,0.3671,0.3666,Sell
ERN / USD,厄立特里亚纳克法 / 美元,0.065967,0.0,0.0,0.065967,0.066047,0.065967,0.065967,Buy
ETB / GBP,埃塞俄比亚比尔 / 英镑,0.006296,1.026957638,6.4e-05,0.006296,0.006376,0.006299,0.006236,Sell
ETB / USD,埃塞俄比亚比尔 / 美元,0.007914,0.86668366,6.8e-05,0.007914,0.007922,0.007914,0.007846,Buy
EUR / AED,欧元 / 阿联酋迪拉姆,3.8166,-0.091620638,-0.0035,3.8166,3.8186,3.8212,3.8166,Sell
EUR / AFN,欧元 / 阿富汗尼,76.905,-0.114296105,-0.088,76.905,76.925,77.001,76.904,Buy
EUR / ALL,欧元 / 阿尔巴尼亚列克,97.93,-0.132571895,-0.13,97.93,99.93,97.93,97.93,Buy
EUR / AMD,欧元 / 亚美尼亚德拉姆,412.13,0.14336395,0.59,412.13,412.93,413.16,412.13,Sell
EUR / ANG,欧元 / 荷属安的列斯盾,1.8567,-0.112976114,-0.0021,1.8567,1.8587,1.859,1.8567,Sell
EUR / AOA,欧元 / 安哥拉宽扎,950.248,0.375623751,3.556,950.248,950.268,950.349,949.945,Buy
EUR / ARS,欧元 / 阿根廷重量,1095.2598,-0.089970674,-0.9863,1095.2598,1095.2618,1096.4299,1094.9562,Buy
EUR / AUD,欧元 / 澳元,1.6578,0.177658533,0.00294,1.65776,1.65808,1.65954,1.65431,Neutral
EUR / AWG,欧元 / 阿鲁巴弗罗林,1.8801,-0.116878287,-0.0022,1.8801,1.8821,1.8824,1.8801,Neutral
EUR / AZN,欧元 / 阿塞拜疆马纳特,1.7633,0.788796799,0.0138,1.7633,1.7641,1.7636,1.7633,Sell
EUR / BAM,欧元 / 波斯尼亚可兑换马尔卡,1.98387,1.803225691,0.03514,1.96673,1.96681,1.98543,1.95583,Strong Buy
EUR / BBD,欧元 / 巴巴多斯元,2.0776,-0.096172341,-0.002,2.0776,2.0796,2.0802,2.0776,Sell
EUR / BDT,欧元 / 孟加拉塔卡,126.528,-0.113679424,-0.144,126.528,126.548,126.685,126.259,Buy
EUR / BGN,欧元 / 保加利亚列弗,1.95583,0.0,0.0,1.95583,1.95583,1.95583,1.95583,Neutral
EUR / BHD,欧元 / 巴林第纳尔,0.39171,-0.114749082,-0.00045,0.39171,0.39191,0.3922,0.39171,Sell
EUR / BIF,欧元 / 布隆迪法郎,3027.05,-0.114501802,-3.47,3027.05,3027.25,3030.82,3026.41,Neutral
EUR / BMD,欧元 / 百慕大元,1.0383,-0.096218609,-0.001,1.0383,1.0403,1.0396,1.0383,Sell
EUR / BND,欧元 / 文莱元,1.4022,0.014265335,0.0002,1.4022,1.4042,1.4026,1.4022,Sell
EUR / BOB,欧元 / 玻利维亚诺,7.11,0.282087447,0.02,7.11,7.31,7.12,7.11,Buy
EUR / BRL,欧元 / 巴西雷亚尔,6.0322,0.021555655,0.0013,6.0322,6.0342,6.0384,6.0311,Sell
EUR / BSD,欧元 / 巴哈马元,1.0409,-0.115152097,-0.0012,1.0409,1.0429,1.0422,1.0409,Neutral
EUR / BWP,欧元 / 博茨瓦纳普拉,14.4601,0.04566368,0.0066,14.4601,14.4621,14.4719,14.4601,Neutral
EUR / BYN,欧元 / 白俄罗斯卢布,3.4026,-0.11448701,-0.0039,3.4026,3.4046,3.4069,3.4026,Sell
EUR / BZD,欧元 / 伯利兹元,2.0961,-0.114367405,-0.0024,2.0961,2.0981,2.0987,2.0961,Sell
EUR / CAD,欧元 / 加元,1.48982,0.111547145,0.00166,1.49008,1.49027,1.4903,1.4877,Sell
EUR / CDF,欧元 / 刚果法郎,2963.73,-0.114252204,-3.39,2963.73,2963.93,2967.42,2963.1,Neutral
EUR / CHF,欧元 / 瑞士法郎,0.93771,-0.020258023,-0.00019,0.93773,0.93792,0.93792,0.93717,Sell
EUR / CLP,欧元 / 智利比索,1010.75,0.0286998,0.29,1010.75,1010.95,1010.75,1010.57,Sell
EUR / CNY,欧元 / 人民币,7.5695,0.055516635,0.0042,7.5695,7.5715,7.5706,7.5642,Neutral
EUR / COP,欧元 / 哥伦比亚比索,4338.34,-0.114198881,-4.96,4338.34,4338.54,4344.75,4337.33,Sell
EUR / CRC,欧元 / 哥斯达黎加科朗,530.79,-0.112911421,-0.6,530.79,530.99,531.45,530.79,Buy
EUR / CUP,欧元 / 古巴比索,24.9417,-0.096131893,-0.024,24.9417,24.9437,24.9728,24.9368,Sell
EUR / CVE,欧元 / 佛得角盾,110.265,0.0,0.0,110.265,110.265,110.265,110.265,Neutral
EUR / CZK,欧元 / 捷克克朗,25.162,0.015899515,0.004,25.156,25.1892,25.189,25.162,Buy
EUR / DJF,欧元 / 吉布提法郎,185.6,0.107874865,0.2,185.6,185.8,185.8,185.4,Buy
EUR / DKK,欧元 / 丹麦克朗,7.45984,-0.014207401,-0.00106,7.45992,7.46118,7.4623,7.4597,Sell
EUR / DOP,欧元 / 多米尼加比索,64.363,-0.096235933,-0.062,64.363,64.383,64.443,64.276,Buy
EUR / DZD,欧元 / 阿尔及利亚第纳尔,140.809,-0.267023643,-0.377,140.809,140.829,141.432,140.809,Strong Sell
EUR / EGP,欧元 / 埃及镑,52.2943,-0.085595664,-0.0448,52.2943,52.2963,52.3544,52.2865,Sell
EUR / ERN,欧元 / 厄立特里亚纳克法,15.725,-0.120680894,-0.019,15.725,15.765,15.745,15.725,Sell
EUR / ETB,欧元 / 埃塞俄比亚比尔,131.315,-1.10653142,-1.4693,131.315,131.317,132.5353,131.2425,Sell
EUR / FJD,欧元 / 斐济元,2.4018,0.024987506,0.0006,2.4018,2.4038,2.4244,2.4014,Sell
EUR / FKP,欧元 / 福克兰群岛镑,0.8297,-0.024099289,-0.0002,0.8297,0.8337,0.8302,0.8297,Sell
EUR / GBP,欧元 / 英镑,0.83164,-0.018033398,-0.00015,0.83164,0.8317,0.83218,0.83145,Sell
EUR / GEL,欧元 / 格鲁吉亚拉里,2.9432,0.7738136,0.0226,2.9432,2.9452,2.9439,2.9432,Sell
EUR / GHS,欧元 / 加纳塞地,16.0067,-0.114196568,-0.0183,16.0067,16.0087,16.0267,16.0043,Buy
EUR / GIP,欧元 / 直布罗陀镑,0.8277,-0.024157507,-0.0002,0.8277,0.8357,0.8282,0.8277,Sell
EUR / GMD,欧元 / 冈比亚达拉西,74.992,-0.299134504,-0.225,74.992,75.012,75.238,74.703,Buy
EUR / GNF,欧元 / 几内亚法郎,8994.0,-0.095527959,-8.6,8994.0,8996.0,9005.2,8993.5,Neutral
EUR / GTQ,欧元 / 危地马拉格查尔,8.017,-0.112135559,-0.009,8.017,8.037,8.027,8.017,Neutral
EUR / GYD,欧元 / 圭亚那元,217.09,-0.115027146,-0.25,217.09,217.29,217.36,217.09,Sell
EUR / HKD,欧元 / 港元,8.092,-0.074092368,-0.006,8.0918,8.094,8.1026,8.0915,Neutral
EUR / HNL,欧元 / 洪都拉斯伦皮拉,26.534,-0.116694899,-0.031,26.534,26.554,26.567,26.534,Buy
EUR / HRK,欧元 / 克罗地亚库纳,7.5345,0.0,0.0,7.5345,7.5345,7.5345,7.5345,Neutral
EUR / HTG,欧元 / 海地古德,137.882,-0.118077439,-0.163,137.882,137.902,138.053,136.291,Neutral
EUR / HUF,欧元 / 匈牙利福林,405.84,-0.013796638,-0.056,405.84,406.84,406.16,405.83,Sell
EUR / IDR,欧元 / 印尼盾,16964.0,0.18307447,31.0,16964.0,16984.0,16985.0,16946.0,Buy
EUR / ILS,欧元 / 以色列谢克尔,3.675,-0.065263501,-0.0024,3.675,3.6869,3.6866,3.675,Strong Sell
EUR / INR,欧元 / 印度卢比,90.949,0.106326305,0.0966,90.9482,90.9594,91.0133,90.8154,Strong Buy
EUR / IQD,欧元 / 伊拉克第纳尔,1361.0,-0.110091743,-1.5,1361.0,1361.8,1362.6,1361.0,Sell
EUR / IRR,欧元 / 伊朗里亚尔,43651.4,-0.114184246,-49.9,43651.4,43653.4,43705.8,43641.2,Sell
EUR / ISK,欧元 / 冰岛克朗,146.77,-0.140158938,-0.206,146.77,146.85,146.82,146.736,Buy
EUR / JMD,欧元 / 牙买加元,163.822,-0.045760447,-0.075,163.822,163.842,164.026,163.796,Buy
EUR / JOD,欧元 / 约旦第纳尔,0.7365,-0.176199512,-0.0013,0.7365,0.7385,0.7379,0.7365,Sell
EUR / JPY,欧元 / 日元,158.153,-0.376690541,-0.598,158.157,158.168,158.858,157.922,Strong Sell
EUR / KES,欧元 / 肯尼亚先令,134.426,-0.114430079,-0.154,134.426,134.446,134.594,134.409,Sell
EUR / KGS,欧元 / 吉尔吉斯斯坦索姆,91.098,0.789962825,0.714,91.098,91.118,91.098,90.997,Buy
EUR / KHR,欧元 / 柬埔寨瑞尔,4168.6,-0.09586349,-4.0,4168.6,4170.6,4175.0,4168.6,Sell
EUR / KPW,欧元 / 朝鲜元,935.31,-0.096132278,-0.9,935.31,935.39,936.48,935.13,Sell
EUR / KRW,欧元 / 韩元,1504.6,0.213134408,3.2,1504.6,1506.6,1505.5,1501.4,Strong Buy
EUR / KWD,欧元 / 科威特第纳尔,0.32081,-0.248748484,-0.0008,0.32081,0.32101,0.32154,0.32081,Neutral
EUR / KYD,欧元 / 开曼元,0.8512,-0.093896714,-0.0008,0.8512,0.8532,0.8523,0.8512,Sell
EUR / KZT,欧元 / 哈萨克斯坦坚戈,536.95,-0.115333817,-0.62,536.95,537.15,537.62,536.09,Sell
EUR / LAK,欧元 / 老挝基普,22484.72,-0.096150599,-21.64,22484.72,22484.92,22512.74,22478.65,Sell
EUR / LBP,欧元 / 黎巴嫩镑,93066.5,-0.096182644,-89.6,93066.5,93068.5,93182.5,93042.6,Sell
EUR / LKR,欧元 / 斯里兰卡卢比,310.267,-0.249162493,-0.775,310.267,310.287,310.422,310.23,Buy
EUR / LRD,欧元 / 利比里亚元,205.005,-0.114013419,-0.234,205.005,205.025,205.26,204.967,Buy
EUR / LSL,欧元 / 西南地段,19.4241,1.224653579,0.235,19.4241,19.4261,19.4429,19.4241,Buy
EUR / LYD,欧元 / 利比亚第纳尔,5.1027,-0.113536263,-0.0058,5.1027,5.1035,5.1161,5.102,Sell
EUR / MAD,欧元 / 摩洛哥迪拉姆,10.405,-0.038428283,-0.004,10.405,10.425,10.41,10.405,Sell
EUR / MDL,欧元 / 摩尔多瓦列伊,19.362,-0.098034157,-0.019,19.362,19.382,19.386,19.362,Buy
EUR / MGA,欧元 / 马达加斯加阿里亚里,4888.1,-0.114432842,-5.6,4888.1,4890.1,4894.1,4880.7,Neutral
EUR / MKD,欧元 / 马其顿第纳尔,61.256,-0.330301502,-0.203,61.256,61.276,61.531,61.256,Strong Sell
EUR / MMK,欧元 / 缅元,2180.72,-0.118169743,-2.58,2180.72,2181.52,2183.43,2180.72,Sell
EUR / MNT,欧元 / 蒙古图格里克,3592.87,-0.11426252,-4.11,3592.87,3593.07,3597.34,3592.07,Buy
EUR / MOP,欧元 / 澳门元,8.3565,0.551096779,0.0458,8.3565,8.3585,8.3631,8.3191,Buy
EUR / MRU,欧元 / 毛里塔尼亚乌吉亚,41.738,-0.114871009,-0.048,41.738,41.758,41.79,41.738,Neutral
EUR / MUR,欧元 / 毛里求斯卢比,48.4,-0.327436726,-0.159,48.4,48.42,48.661,48.4,Sell
EUR / MVR,欧元 / 马尔代夫拉菲亚,16.057,-0.099545822,-0.016,16.057,16.077,16.077,16.057,Sell
EUR / MWK,欧元 / 马拉维克瓦查,1801.762,-0.114368079,-2.063,1801.762,1801.782,1804.007,1801.279,Sell
EUR / MXN,欧元 / 墨西哥比索,21.38891,-0.081704537,-0.01749,21.3888,21.4,21.4356,21.38891,Buy
EUR / MYR,欧元 / 马来西亚林吉特,4.6004,-0.002173677,-0.0001,4.6004,4.6024,4.6013,4.5922,Sell
EUR / MZN,欧元 / 莫桑比克梅蒂卡尔,66.027,-0.114972089,-0.076,66.027,66.107,66.109,66.027,Sell
EUR / NAD,欧元 / 纳米比亚元,19.285,-0.010369679,-0.002,19.285,19.305,19.293,19.285,Sell
EUR / NGN,欧元 / 尼日利亚奈拉,1555.61,-0.114293786,-1.78,1555.61,1555.81,1558.85,1555.37,Sell
EUR / NIO,欧元 / 尼加拉瓜科多巴,38.053,-0.099761098,-0.038,38.053,38.073,38.1,38.053,Sell
EUR / NOK,欧元 / 挪威克朗,11.6812,0.094171399,0.01099,11.6805,11.6888,11.69619,11.6663,Sell
EUR / NPR,欧元 / 尼泊尔卢比,145.559,-0.051498963,-0.075,145.559,145.579,145.567,143.915,Strong Buy
EUR / NZD,欧元 / 新西兰元,1.8317,0.142146411,0.0026,1.83168,1.83216,1.83443,1.82786,Buy
EUR / OMR,欧元 / 阿曼里亚尔,0.40002,-0.114862165,-0.00046,0.40002,0.40022,0.40052,0.40002,Sell
EUR / PAB,欧元 / 巴拿马巴波亚,1.0383,-0.096218609,-0.001,1.0383,1.0403,1.0396,1.0383,Sell
EUR / PEN,欧元 / 秘鲁索尔,3.8613,-0.113821559,-0.0044,3.8613,3.8633,3.8661,3.8613,Sell
EUR / PHP,欧元 / 菲律宾比索,60.373,0.262393091,0.158,60.373,60.393,60.389,60.195,Sell
EUR / PKR,欧元 / 巴基斯坦卢比,289.804,-0.114084823,-0.331,289.804,289.824,290.212,289.743,Neutral
EUR / PLN,欧元 / 波兰兹罗提,4.2032,0.083339286,0.0035,4.2032,4.206,4.2048,4.1947,Sell
EUR / PYG,欧元 / 巴拉圭瓜拉尼,8213.43,-0.114437348,-9.41,8213.43,8213.63,8223.67,8211.34,Sell
EUR / QAR,欧元 / 卡塔尔里亚尔,3.7825,-0.11355234,-0.0043,3.7825,3.7845,3.7872,3.7825,Sell
EUR / RON,欧元 / 罗马尼亚列伊,4.9751,0.0,0.0,4.9751,4.9771,4.9763,4.9724,Buy
EUR / RSD,欧元 / 塞尔维亚第纳尔,116.7627,-0.012759296,-0.0149,116.7627,117.4027,116.8253,116.7627,Sell
EUR / RUB,欧元 / 俄罗斯卢布,101.835,-0.097121667,-0.099,101.835,101.855,101.95,101.324,Sell
EUR / RWF,欧元 / 卢旺达法郎,1444.8,-0.114762938,-1.66,1444.8,1445.0,1446.6,1444.6,Buy
EUR / SAR,欧元 / 沙特里亚尔,3.8969,-0.079487179,-0.0031,3.8976,3.898,3.9025,3.8948,Sell
EUR / SBD,欧元 / 所罗门群岛元,8.7704,0.06046708,0.0053,8.7704,8.7724,8.7977,8.7704,Sell
EUR / SCR,欧元 / 塞舌尔卢比,15.571,-0.114184543,-0.0178,15.571,15.573,15.5904,15.5687,Neutral
EUR / SDG,欧元 / 苏丹镑,622.4857,-0.11822423,-0.7368,622.4857,622.4937,623.2614,622.32,Sell
EUR / SEK,欧元 / 瑞典克朗,11.3423,-0.008551326,-0.00097,11.3423,11.3498,11.355,11.3423,Strong Sell
EUR / SGD,欧元 / 新加坡元,1.4028,0.034228992,0.00048,1.4028,1.404,1.4035,1.40221,Sell
EUR / SHP,欧元 / 圣赫勒拿镑,0.8277,-0.024157507,-0.0002,0.8277,0.8357,0.8282,0.8277,Sell
EUR / SLL,欧元 / 塞拉利昂利昂,23568.28,-0.114345,-26.98,23568.28,23568.48,23597.64,23561.9,Neutral
EUR / SOS,欧元 / 索马里先令,593.3,-0.33429085,-1.99,593.3,593.5,593.87,593.3,Sell
EUR / SRD,欧元 / 苏里南元,36.5141,-0.114345427,-0.0418,36.5141,36.5161,36.5596,36.5059,Buy
